,obs_id,site_id,timestamp,leaderboard_target,target
2760,614,79,2016-08-29 08:00:00+00:00,private,27882.840877712653
2761,4607,91,2016-08-29 21:00:00+00:00,private,4579.721855999485
2762,3028,87,2016-08-30 10:00:00+00:00,public,57640.36462102823
2763,2856,86,2016-08-30 15:00:00+00:00,private,10191.249542327896
2764,2508,85,2016-08-30 23:00:00+00:00,public,2878.365622561303
2765,126,78,2016-08-31 04:00:00+00:00,public,15729.283132877721
2766,3827,89,2016-08-31 05:00:00+00:00,public,14213.11000461469
2767,2727,86,2016-08-31 09:00:00+00:00,public,5414.12360232903
2768,3270,87,2016-08-31 11:00:00+00:00,private,60057.402126524794
2769,1437,82,2016-08-31 14:00:00+00:00,public,250677.73128824233
2770,4358,90,2016-08-31 16:00:00+00:00,private,11278.338353282996
2771,246,78,2016-09-01 15:00:00+00:00,private,17630.6644950077
2772,4486,91,2016-09-01 16:00:00+00:00,public,29739.888404420257
2773,2977,86,2016-09-01 20:00:00+00:00,private,7810.9337127124
2774,919,80,2016-09-02 01:00:00+00:00,private,46975.15294065968
2775,4088,90,2016-09-02 04:00:00+00:00,public,45471.84272797667
2776,0,78,2016-09-02 08:00:00+00:00,public,10930.31099003591
2777,2909,86,2016-09-02 16:00:00+00:00,private,1929.9520784346746
2778,254,78,2016-09-02 19:00:00+00:00,private,22551.56784591187
2779,584,79,2016-09-02 21:00:00+00:00,private,17634.4042654044
2780,4652,91,2016-09-03 00:00:00+00:00,private,21568.598202444304
2781,2544,85,2016-09-03 18:00:00+00:00,private,2472.228262077032
2782,2729,86,2016-09-03 19:00:00+00:00,public,4939.928957159862
2783,4132,90,2016-09-04 02:00:00+00:00,public,345544.44218455977
2784,854,80,2016-09-04 16:00:00+00:00,private,430039.7011305055
2785,96,78,2016-09-04 18:00:00+00:00,public,266617.6965084281
2786,1609,82,2016-09-05 00:00:00+00:00,private,31637.807898520063
2787,685,80,2016-09-05 01:00:00+00:00,public,5868.694650476463
2788,2713,86,2016-09-05 01:00:00+00:00,public,25145.58078306276
2789,4511,91,2016-09-05 09:00:00+00:00,public,35199.021105078806
2790,3099,87,2016-09-05 10:00:00+00:00,public,12529.39979253895
2791,2505,85,2016-09-05 12:00:00+00:00,public,188279.38702497847
2792,2826,86,2016-09-05 15:00:00+00:00,public,7115.039333076782
2793,2637,85,2016-09-06 01:00:00+00:00,private,44476.27078422557
2794,3271,87,2016-09-06 15:00:00+00:00,private,894957.025409967
2795,2480,85,2016-09-06 15:00:00+00:00,public,11239.040117795692
2796,1403,82,2016-09-06 18:00:00+00:00,public,29304.698008868512
2797,1455,82,2016-09-06 19:00:00+00:00,public,271033.35209985374
2798,1581,82,2016-09-07 00:00:00+00:00,private,9849.023310598746
2799,3790,89,2016-09-07 10:00:00+00:00,public,938762.6128213564
2800,2611,85,2016-09-07 10:00:00+00:00,private,31548.07886396717
2801,501,79,2016-09-07 13:00:00+00:00,public,1746.5064809226733
2802,18,78,2016-09-07 16:00:00+00:00,public,358075.8998005052
2803,1674,82,2016-09-07 22:00:00+00:00,private,328979.3913097437
2804,4092,90,2016-09-08 17:00:00+00:00,public,14708.327456737676
2805,2389,85,2016-09-09 03:00:00+00:00,public,142207.9876574507
2806,2765,86,2016-09-09 04:00:00+00:00,public,26827.642095017298
2807,3943,89,2016-09-09 09:00:00+00:00,private,56493.95447465147
2808,805,80,2016-09-09 11:00:00+00:00,public,54649.66986985714
2809,3029,87,2016-09-09 15:00:00+00:00,public,1326908.9178248337
2810,862,80,2016-09-10 02:00:00+00:00,private,118823.87563877212
2811,2028,84,2016-09-10 07:00:00+00:00,public,275948.7033632541
2812,2253,84,2016-09-11 05:00:00+00:00,private,16233.025121337796
2813,2033,84,2016-09-11 10:00:00+00:00,public,129535.65558104115
2814,71,78,2016-09-11 19:00:00+00:00,public,49675.31242702137
2815,3954,89,2016-09-12 04:00:00+00:00,private,6561.714402835394
2816,623,79,2016-09-12 05:00:00+00:00,private,109205.3889827381
2817,99,78,2016-09-12 11:00:00+00:00,public,12929.153436649747
2818,686,80,2016-09-12 15:00:00+00:00,public,70338.41784767478
2819,864,80,2016-09-12 20:00:00+00:00,private,2464.1211282794065
2820,750,80,2016-09-12 22:00:00+00:00,public,366063.8544278296
2821,221,78,2016-09-12 23:00:00+00:00,private,810.7109148622
2822,927,80,2016-09-13 05:00:00+00:00,private,21348.8748609135
2823,797,80,2016-09-13 09:00:00+00:00,public,16819.520434412414
2824,3241,87,2016-09-13 14:00:00+00:00,private,122023.14078984591
2825,2923,86,2016-09-13 15:00:00+00:00,private,1734.2607942037787
2826,4288,90,2016-09-13 15:00:00+00:00,private,4096.3219521076
2827,3886,89,2016-09-13 22:00:00+00:00,private,2781.4636446920226
2828,745,80,2016-09-14 11:00:00+00:00,public,38938.93011911546
2829,3089,87,2016-09-14 13:00:00+00:00,public,800228.1178837118
2830,730,80,2016-09-14 15:00:00+00:00,public,7458.575282806928
2831,3080,87,2016-09-14 18:00:00+00:00,public,385608.206491012
2832,2282,84,2016-09-14 22:00:00+00:00,private,2204.3435188152243
2833,2927,86,2016-09-15 04:00:00+00:00,private,1795.7471145470256
2834,3563,88,2016-09-15 18:00:00+00:00,private,22510.560863092207
2835,2563,85,2016-09-16 00:00:00+00:00,private,30960.412931939813
2836,2164,84,2016-09-16 03:00:00+00:00,public,9216.768520912208
2837,4490,91,2016-09-16 04:00:00+00:00,public,154025.63239549086
2838,3003,86,2016-09-16 16:00:00+00:00,private,38143.080665856556
2839,2666,85,2016-09-16 18:00:00+00:00,private,2185.3946269177213
2840,722,80,2016-09-16 22:00:00+00:00,public,8580.83576021852
2841,876,80,2016-09-16 23:00:00+00:00,private,283394.50520261703
2842,2813,86,2016-09-17 11:00:00+00:00,public,8103.573978970732
2843,4093,90,2016-09-17 14:00:00+00:00,public,115251.60799914847
2844,2805,86,2016-09-17 14:00:00+00:00,public,4432.155683542951
2845,234,78,2016-09-17 16:00:00+00:00,private,32335.797740588278
2846,4459,91,2016-09-17 18:00:00+00:00,public,53692.3436922143
2847,965,80,2016-09-17 19:00:00+00:00,private,4365.324066544349
2848,3735,89,2016-09-17 22:00:00+00:00,public,52698.67323499377
2849,4287,90,2016-09-18 03:00:00+00:00,private,40184.02479415303
2850,2990,86,2016-09-18 05:00:00+00:00,private,11648.586197692119
2851,3027,87,2016-09-18 11:00:00+00:00,public,134632.2796502011
2852,2531,85,2016-09-18 15:00:00+00:00,private,36953.89771472735
2853,202,78,2016-09-19 01:00:00+00:00,private,2349.006587383853
2854,2049,84,2016-09-19 07:00:00+00:00,public,6443.185407848605
2855,219,78,2016-09-19 17:00:00+00:00,private,669022.3045302238
2856,2377,85,2016-09-19 18:00:00+00:00,public,17649.084054140665
2857,2647,85,2016-09-19 19:00:00+00:00,private,933057.9129062485
2858,2711,86,2016-09-19 20:00:00+00:00,public,2138.7566662591494
2859,3709,89,2016-09-20 01:00:00+00:00,public,23969.065290721293
2860,2522,85,2016-09-20 01:00:00+00:00,private,137569.34657935126
2861,3450,88,2016-09-20 01:00:00+00:00,public,11375.194013356635
2862,2031,84,2016-09-20 09:00:00+00:00,public,123742.77708439218
2863,2625,85,2016-09-20 11:00:00+00:00,private,34855.863418408495
2864,3888,89,2016-09-20 22:00:00+00:00,private,8172.606013558657
2865,2832,86,2016-09-21 02:00:00+00:00,public,87532.63158804088
2866,2956,86,2016-09-21 03:00:00+00:00,private,277855.7074015881
2867,305,78,2016-09-21 14:00:00+00:00,private,13954.356218695288
2868,1494,82,2016-09-21 17:00:00+00:00,public,37829.55124852806
2869,227,78,2016-09-22 08:00:00+00:00,private,11719.845733535964
2870,2737,86,2016-09-22 11:00:00+00:00,public,173809.53028620282
2871,4550,91,2016-09-22 12:00:00+00:00,private,6348.8751727247545
2872,4441,91,2016-09-22 18:00:00+00:00,public,21744.906581512492
2873,3077,87,2016-09-22 19:00:00+00:00,public,8899.781885429515
2874,4361,90,2016-09-23 05:00:00+00:00,private,1209913.6084261204
2875,3759,89,2016-09-23 07:00:00+00:00,public,1825.1542108571896
2876,21,78,2016-09-23 09:00:00+00:00,public,2403.8214411085673
2877,3112,87,2016-09-23 12:00:00+00:00,public,107279.0691568548
2878,4316,90,2016-09-23 13:00:00+00:00,private,103163.2224393041
2879,2337,84,2016-09-24 02:00:00+00:00,private,810900.7491724254
2880,791,80,2016-09-24 03:00:00+00:00,public,14776.872899231312
2881,2690,86,2016-09-24 05:00:00+00:00,public,2538.776803585064
2882,4574,91,2016-09-24 06:00:00+00:00,private,506277.13715502294
2883,758,80,2016-09-24 13:00:00+00:00,public,105022.26123209046
2884,4157,90,2016-09-24 14:00:00+00:00,public,19105.642455056804
2885,278,78,2016-09-24 15:00:00+00:00,private,15842.905742159803
2886,3245,87,2016-09-24 17:00:00+00:00,private,252720.70375687786
2887,4692,91,2016-09-24 20:00:00+00:00,private,1022247.8194780499
2888,4529,91,2016-09-24 21:00:00+00:00,public,3499.7171748938226
2889,2678,85,2016-09-25 02:00:00+00:00,private,15515.595417315362
2890,2884,86,2016-09-25 07:00:00+00:00,private,9162.35450961356
2891,4347,90,2016-09-25 09:00:00+00:00,private,2059.149965589645
2892,214,78,2016-09-25 10:00:00+00:00,private,54670.06936919618
2893,2575,85,2016-09-25 14:00:00+00:00,private,518.6417719644071
2894,217,78,2016-09-26 00:00:00+00:00,private,3946.780395682233
2895,3172,87,2016-09-26 07:00:00+00:00,public,92282.32776335868
2896,2828,86,2016-09-26 18:00:00+00:00,public,68647.24611126089
2897,393,79,2016-09-26 18:00:00+00:00,public,4621.279313126282
2898,3513,88,2016-09-26 22:00:00+00:00,public,418958.57985240704
2899,257,78,2016-09-27 06:00:00+00:00,private,8946.288653193023
2900,3431,88,2016-09-27 06:00:00+00:00,public,3427.8854792505167
2901,1419,82,2016-09-27 12:00:00+00:00,public,35469.39506477572
2902,911,80,2016-09-27 13:00:00+00:00,private,2802.879737338816
2903,3984,89,2016-09-27 14:00:00+00:00,private,49435.14675646031
2904,2800,86,2016-09-27 14:00:00+00:00,public,257646.04313676292
2905,244,78,2016-09-28 01:00:00+00:00,private,119232.51977326698
2906,1370,82,2016-09-28 01:00:00+00:00,public,4392.353003281341
2907,107,78,2016-09-28 09:00:00+00:00,public,3717.2334066778085
2908,3705,89,2016-09-28 13:00:00+00:00,public,7599.114304144045
2909,3771,89,2016-09-28 22:00:00+00:00,public,8771.659609681865
2910,2789,86,2016-09-29 02:00:00+00:00,public,5406.978487060513
2911,493,79,2016-09-29 11:00:00+00:00,public,8665.541206156127
2912,3260,87,2016-09-29 23:00:00+00:00,private,875879.2599811055
2913,2128,84,2016-09-30 02:00:00+00:00,public,524.1313413162203
2914,3192,87,2016-09-30 07:00:00+00:00,private,1581.9399212075364
2915,3890,89,2016-09-30 21:00:00+00:00,private,26182.280128510614
2916,3090,87,2016-10-01 01:00:00+00:00,public,20853.041646489208
2917,1374,82,2016-10-01 02:00:00+00:00,public,316743.7426705313
2918,3416,88,2016-10-01 09:00:00+00:00,public,23633.4388267258
2919,658,79,2016-10-01 13:00:00+00:00,private,2896.396605287604
2920,4404,91,2016-10-01 19:00:00+00:00,public,6132.15533907289
2921,425,79,2016-10-01 23:00:00+00:00,public,52500.14972474987
2922,229,78,2016-10-02 02:00:00+00:00,private,32314.806179792115
2923,4272,90,2016-10-02 02:00:00+00:00,private,19356.690390608634
2924,2199,84,2016-10-02 03:00:00+00:00,private,7725.405488690803
2925,165,78,2016-10-02 18:00:00+00:00,public,25231.968606756134
2926,778,80,2016-10-02 18:00:00+00:00,public,4104.102849716016
2927,2886,86,2016-10-02 22:00:00+00:00,private,9235.306800076145
2928,3022,86,2016-10-03 00:00:00+00:00,private,19956.140476473516
2929,2042,84,2016-10-03 14:00:00+00:00,public,238422.95000599744
2930,159,78,2016-10-03 17:00:00+00:00,public,12865.00548789623
2931,4453,91,2016-10-04 02:00:00+00:00,public,208945.21340041174
2932,308,78,2016-10-04 05:00:00+00:00,private,39595.00733897738
2933,1466,82,2016-10-04 09:00:00+00:00,public,177516.6132314962
2934,237,78,2016-10-04 13:00:00+00:00,private,565347.0334974695
2935,2386,85,2016-10-04 15:00:00+00:00,public,459.0061746907892
2936,3778,89,2016-10-04 17:00:00+00:00,public,40065.05521977824
2937,4245,90,2016-10-04 20:00:00+00:00,private,2008.6724131651142
2938,4223,90,2016-10-05 02:00:00+00:00,private,32633.529560523624
2939,947,80,2016-10-05 03:00:00+00:00,private,6000.5945890386065
2940,847,80,2016-10-05 07:00:00+00:00,private,3876.652687138036
2941,3325,87,2016-10-05 20:00:00+00:00,private,35847.72756199248
2942,959,80,2016-10-06 05:00:00+00:00,private,2054.158890974891
2943,3441,88,2016-10-06 10:00:00+00:00,public,11057.205108669437
2944,2552,85,2016-10-06 11:00:00+00:00,private,142916.83091991534
2945,2167,84,2016-10-06 13:00:00+00:00,public,21093.266633224124
2946,2795,86,2016-10-06 13:00:00+00:00,public,6801.110164045409
2947,4048,90,2016-10-06 16:00:00+00:00,public,548894.0936287508
2948,4605,91,2016-10-06 17:00:00+00:00,private,1678.322832680608
2949,374,79,2016-10-06 21:00:00+00:00,public,48350.542659499544
2950,4206,90,2016-10-07 00:00:00+00:00,private,24551.91509196262
2951,2570,85,2016-10-07 01:00:00+00:00,private,9939.679354471093
2952,4117,90,2016-10-07 01:00:00+00:00,public,8622.70849078344
2953,2249,84,2016-10-07 06:00:00+00:00,private,1982.67299647149
2954,641,79,2016-10-07 06:00:00+00:00,private,407047.48806979996
2955,1475,82,2016-10-07 07:00:00+00:00,public,4035.478572727624
2956,3845,89,2016-10-07 08:00:00+00:00,public,60509.24440378207
2957,3466,88,2016-10-07 10:00:00+00:00,public,72354.7290888894
2958,1406,82,2016-10-07 22:00:00+00:00,public,9352.18957652601
2959,123,78,2016-10-08 00:00:00+00:00,public,4095.7327747912523
2960,14,78,2016-10-08 01:00:00+00:00,public,117631.57503470736
2961,127,78,2016-10-08 10:00:00+00:00,public,9799.130456729663
2962,782,80,2016-10-08 15:00:00+00:00,public,7704.1598343052365
2963,2372,85,2016-10-08 16:00:00+00:00,public,8692.466900409627
2964,798,80,2016-10-08 22:00:00+00:00,public,50467.88908331764
2965,2555,85,2016-10-09 07:00:00+00:00,private,18616.995002067637
2966,4196,90,2016-10-09 08:00:00+00:00,public,162182.28941099695
2967,205,78,2016-10-09 18:00:00+00:00,private,245658.6521683658
2968,4185,90,2016-10-09 23:00:00+00:00,public,9078.4471530944
2969,2445,85,2016-10-10 10:00:00+00:00,public,7132.161764416627
2970,4,78,2016-10-10 12:00:00+00:00,public,54458.84814377855
2971,869,80,2016-10-10 13:00:00+00:00,private,33040.826585439514
2972,118,78,2016-10-10 17:00:00+00:00,public,1685.9998341294395
2973,3038,87,2016-10-10 23:00:00+00:00,public,13200.972587381746
2974,2549,85,2016-10-11 02:00:00+00:00,private,8642.273837682053
2975,4684,91,2016-10-11 06:00:00+00:00,private,41057.28650358655
2976,3697,89,2016-10-11 10:00:00+00:00,public,34938.845999412944
2977,2464,85,2016-10-11 14:00:00+00:00,public,69691.55967273364
2978,2946,86,2016-10-11 19:00:00+00:00,private,30434.262616856362
2979,151,78,2016-10-11 20:00:00+00:00,public,10754.641088541011
2980,2598,85,2016-10-11 23:00:00+00:00,private,1984.8033807616127
2981,3320,87,2016-10-12 09:00:00+00:00,private,1234554.9170751795
2982,1446,82,2016-10-12 11:00:00+00:00,public,23770.64966171635
2983,4148,90,2016-10-12 13:00:00+00:00,public,19801.368674161957
2984,4560,91,2016-10-12 17:00:00+00:00,private,100676.75374476996
2985,3391,88,2016-10-12 19:00:00+00:00,public,503663.6335181906
2986,2616,85,2016-10-12 21:00:00+00:00,private,56841.969639265575
2987,1662,82,2016-10-13 05:00:00+00:00,private,237572.70466611427
2988,343,79,2016-10-13 10:00:00+00:00,public,2396.406929507573
2989,4540,91,2016-10-13 11:00:00+00:00,private,62331.35881722507
2990,4036,90,2016-10-13 13:00:00+00:00,public,593742.286116533
2991,2,78,2016-10-14 03:00:00+00:00,public,74290.55321411756
2992,4386,91,2016-10-14 06:00:00+00:00,public,11434.27300122209
2993,434,79,2016-10-14 07:00:00+00:00,public,2451.0802013039697
2994,2568,85,2016-10-14 14:00:00+00:00,private,303027.74343846843
2995,3213,87,2016-10-14 23:00:00+00:00,private,106418.37673059995
2996,2540,85,2016-10-15 03:00:00+00:00,private,3649.788983527069
2997,45,78,2016-10-15 04:00:00+00:00,public,3381.280129911157
2998,1560,82,2016-10-15 06:00:00+00:00,private,59176.38418252538
2999,2491,85,2016-10-15 12:00:00+00:00,public,67345.17965566543
3000,2861,86,2016-10-15 17:00:00+00:00,private,6330.367977635424
3001,3825,89,2016-10-15 21:00:00+00:00,public,46077.99235797079
3002,541,79,2016-10-16 01:00:00+00:00,private,349346.05115918803
3003,4601,91,2016-10-16 16:00:00+00:00,private,1891.4752610350854
3004,2400,85,2016-10-16 18:00:00+00:00,public,153772.7366975197
3005,4246,90,2016-10-16 19:00:00+00:00,private,18054.89714315204
3006,1452,82,2016-10-16 23:00:00+00:00,public,1162.2187766858738
3007,3251,87,2016-10-17 02:00:00+00:00,private,101.36923652263616
3008,2858,86,2016-10-17 03:00:00+00:00,private,452916.37250396144
3009,2676,85,2016-10-17 03:00:00+00:00,private,46719.90639138019
3010,4539,91,2016-10-17 07:00:00+00:00,private,62131.2295096005
3011,4408,91,2016-10-17 09:00:00+00:00,public,225119.3217190303
3012,3532,88,2016-10-18 00:00:00+00:00,private,13880.171399746605
3013,1582,82,2016-10-18 06:00:00+00:00,private,4750.92202089257
3014,4544,91,2016-10-18 11:00:00+00:00,private,71028.9756480881
3015,4522,91,2016-10-18 16:00:00+00:00,public,7402.1793449305
3016,2656,85,2016-10-19 00:00:00+00:00,private,39630.53671733565
3017,2147,84,2016-10-19 17:00:00+00:00,public,14800.07028994771
3018,1487,82,2016-10-19 18:00:00+00:00,public,29955.842073765245
3019,879,80,2016-10-20 08:00:00+00:00,private,38167.63167980617
3020,3780,89,2016-10-20 12:00:00+00:00,public,7816.15039190624
3021,201,78,2016-10-20 14:00:00+00:00,private,322754.6518367465
3022,2759,86,2016-10-21 05:00:00+00:00,public,2514.127529500949
3023,2772,86,2016-10-21 06:00:00+00:00,public,1619.0764546653083
3024,784,80,2016-10-21 10:00:00+00:00,public,841368.3616382197
3025,139,78,2016-10-21 10:00:00+00:00,public,50756.45032530806
3026,538,79,2016-10-21 18:00:00+00:00,private,5577.500515030091
3027,3555,88,2016-10-22 12:00:00+00:00,private,11181.687958201315
3028,2906,86,2016-10-22 14:00:00+00:00,private,237854.18654606555
3029,2509,85,2016-10-22 14:00:00+00:00,public,3782.2232226676233
3030,248,78,2016-10-22 18:00:00+00:00,private,1774.69219777867
3031,2754,86,2016-10-22 20:00:00+00:00,public,8319.41285086268
3032,3043,87,2016-10-22 22:00:00+00:00,public,3051.522311445782
3033,1619,82,2016-10-22 22:00:00+00:00,private,84646.96323461196
3034,119,78,2016-10-23 14:00:00+00:00,public,8558.293333335174
3035,3761,89,2016-10-23 19:00:00+00:00,public,7140.444130225069
3036,2122,84,2016-10-23 23:00:00+00:00,public,19011.433015229006
3037,2217,84,2016-10-24 02:00:00+00:00,private,8506.640251207953
3038,3881,89,2016-10-24 03:00:00+00:00,private,8155.336239965982
3039,3163,87,2016-10-24 08:00:00+00:00,public,35597.15740341331
3040,2106,84,2016-10-24 11:00:00+00:00,public,171.74807678911094
3041,3590,88,2016-10-24 12:00:00+00:00,private,208232.96069147292
3042,2474,85,2016-10-24 12:00:00+00:00,public,1901.467134328975
3043,2530,85,2016-10-24 21:00:00+00:00,private,1752.0144169091968
3044,692,80,2016-10-25 01:00:00+00:00,public,4369.487963076374
3045,2682,85,2016-10-25 01:00:00+00:00,private,23377.673692795575
3046,2574,85,2016-10-25 07:00:00+00:00,private,1450044.9059210112
3047,49,78,2016-10-25 13:00:00+00:00,public,52942.81548567417
3048,4535,91,2016-10-25 13:00:00+00:00,public,26742.796566320263
3049,3067,87,2016-10-25 15:00:00+00:00,public,20377.566533741305
3050,2301,84,2016-10-25 20:00:00+00:00,private,74930.7594115835
3051,2407,85,2016-10-25 21:00:00+00:00,public,29696.338434451354
3052,942,80,2016-10-26 03:00:00+00:00,private,981381.7702472915
3053,2816,86,2016-10-26 05:00:00+00:00,public,9764.395641837751
3054,2597,85,2016-10-26 12:00:00+00:00,private,118585.65903263027
3055,2844,86,2016-10-26 16:00:00+00:00,public,412486.4142908955
3056,84,78,2016-10-26 18:00:00+00:00,public,14002.352117902838
